Incidents Recorded	Offence Division	Offence Subdivision	Postcode	Suburb/Town Name	Year ending December
157	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2014
35	A Crimes against the person	A50 Robbery	3175	DANDENONG	2014
4	A Crimes against the person	A50 Robbery	3175	DANDENONG	2014
15	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2014
7	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2014
3	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2014
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2014
23	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2014
30	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2014
5	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2014
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2014
7	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2014
28	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2014
90	A Crimes against the person	Other crimes against the person	3175	DANDENONG	2014
69	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2015
170	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2015
67	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2016
203	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2016
185	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2016
83	A Crimes against the person	A50 Robbery	3175	DANDENONG	2016
7	A Crimes against the person	A50 Robbery	3175	DANDENONG	2016
15	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2016
13	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2016
6	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2016
5	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2016
37	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2016
27	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2016
13	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2016
11	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2016
42	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2016
93	A Crimes against the person	Other crimes against the person	3175	DANDENONG	2016
86	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2017
135	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2017
422	B Property and deception offences	B20 Property damage	3175	DANDENONG	2008
2	B Property and deception offences	B20 Property damage	3175	DANDENONG	2008
16	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2008
1	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2008
162	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2008
208	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2008
4	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2008
278	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
470	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
450	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
28	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
75	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
3	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
480	B Property and deception offences	B40 Theft	3175	DANDENONG	2008
393	B Property and deception offences	B40 Theft	3175	DANDENONG	2009
612	B Property and deception offences	B40 Theft	3175	DANDENONG	2009
28	B Property and deception offences	B40 Theft	3175	DANDENONG	2009
77	B Property and deception offences	B40 Theft	3175	DANDENONG	2009
3	B Property and deception offences	B40 Theft	3175	DANDENONG	2009
514	B Property and deception offences	B40 Theft	3175	DANDENONG	2009
27	B Property and deception offences	B50 Deception	3175	DANDENONG	2009
186	B Property and deception offences	B50 Deception	3175	DANDENONG	2009
14	B Property and deception offences	B50 Deception	3175	DANDENONG	2009
2	B Property and deception offences	B50 Deception	3175	DANDENONG	2009
43	B Property and deception offences	B10 Arson	3175	DANDENONG	2010
2	B Property and deception offences	B10 Arson	3175	DANDENONG	2010
474	B Property and deception offences	B20 Property damage	3175	DANDENONG	2010
9	B Property and deception offences	B20 Property damage	3175	DANDENONG	2010
4	B Property and deception offences	B20 Property damage	3175	DANDENONG	2010
10	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2010
1	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2010
194	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2010
212	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2013
48	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2013
94	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2013
106	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2013
30	A Crimes against the person	A50 Robbery	3175	DANDENONG	2013
5	A Crimes against the person	A50 Robbery	3175	DANDENONG	2013
8	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2013
13	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2013
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2013
4	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2013
18	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2013
35	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2013
3	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2013
10	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2013
21	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2013
99	A Crimes against the person	Other crimes against the person	3175	DANDENONG	2013
83	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2014
159	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2014
42	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2008
182	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2008
54	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2008
31	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2008
103	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2008
46	A Crimes against the person	A50 Robbery	3175	DANDENONG	2008
2	A Crimes against the person	A50 Robbery	3175	DANDENONG	2008
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2008
10	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2008
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2008
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2008
7	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2008
23	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3175	DANDENONG	2008
4	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2008
10	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2008
10	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3175	DANDENONG	2008
46	A Crimes against the person	Other crimes against the person	3175	DANDENONG	2008
53	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2009
197	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2009
55	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2009
42	A Crimes against the person	A20 Assault and related offences	3175	DANDENONG	2009
262	B Property and deception offences	B50 Deception	3175	DANDENONG	2015
18	B Property and deception offences	B50 Deception	3175	DANDENONG	2015
1	B Property and deception offences	B50 Deception	3175	DANDENONG	2015
25	B Property and deception offences	B10 Arson	3175	DANDENONG	2016
490	B Property and deception offences	B20 Property damage	3175	DANDENONG	2016
10	B Property and deception offences	B20 Property damage	3175	DANDENONG	2016
2	B Property and deception offences	B20 Property damage	3175	DANDENONG	2016
43	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2016
3	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2016
261	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2016
221	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2016
4	B Property and deception offences	B30 Burglary/Break and enter	3175	DANDENONG	2016
336	B Property and deception offences	B40 Theft	3175	DANDENONG	2016
9	C Drug offences	C20 Cultivate or manufacture drugs	3175	DANDENONG	2015
9	C Drug offences	C30 Drug use and possession	3175	DANDENONG	2015
273	C Drug offences	C30 Drug use and possession	3175	DANDENONG	2015
1	C Drug offences	C10 Drug dealing and trafficking	3175	DANDENONG	2016
31	C Drug offences	C10 Drug dealing and trafficking	3175	DANDENONG	2016
5	C Drug offences	C20 Cultivate or manufacture drugs	3175	DANDENONG	2016
8	C Drug offences	C20 Cultivate or manufacture drugs	3175	DANDENONG	2016
10	C Drug offences	C30 Drug use and possession	3175	DANDENONG	2016
268	C Drug offences	C30 Drug use and possession	3175	DANDENONG	2016
1	C Drug offences	C90 Other drug offences	3175	DANDENONG	2016
1	C Drug offences	C10 Drug dealing and trafficking	3175	DANDENONG	2017
35	C Drug offences	C10 Drug dealing and trafficking	3175	DANDENONG	2017
2	C Drug offences	C20 Cultivate or manufacture drugs	3175	DANDENONG	2017
1	C Drug offences	C20 Cultivate or manufacture drugs	3175	DANDENONG	2017
4	C Drug offences	C30 Drug use and possession	3175	DANDENONG	2017
257	C Drug offences	C30 Drug use and possession	3175	DANDENONG	2017
10	D Public order and security offences	D10 Weapons and explosives offences	3175	DANDENONG	2008
61	D Public order and security offences	D10 Weapons and explosives offences	3175	DANDENONG	2008
1	D Public order and security offences	D10 Weapons and explosives offences	3175	DANDENONG	2008
2	D Public order and security offences	D20 Disorderly and offensive conduct	3175	DANDENONG	2008
8	D Public order and security offences	D20 Disorderly and offensive conduct	3175	DANDENONG	2008
20	D Public order and security offences	D20 Disorderly and offensive conduct	3175	DANDENONG	2008
1	D Public order and security offences	D20 Disorderly and offensive conduct	3175	DANDENONG	2008
13	D Public order and security offences	D20 Disorderly and offensive conduct	3175	DANDENONG	2008
2	D Public order and security offences	D20 Disorderly and offensive conduct	3175	DANDENONG	2008
1	D Public order and security offences	D30 Public nuisance offences	3175	DANDENONG	2008
2	D Public order and security offences	D30 Public nuisance offences	3175	DANDENONG	2008
1	D Public order and security offences	D30 Public nuisance offences	3175	DANDENONG	2008
3	D Public order and security offences	D30 Public nuisance offences	3175	DANDENONG	2008
23	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2008
512	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2008
18	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2008
2	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2009
13	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2009
9	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2009
36	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2009
4	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2009
59	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2009
4	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2009
550	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2009
37	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2009
3	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2010
19	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2010
13	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2010
45	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2010
5	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2010
68	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2010
457	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2010
40	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2010
1	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2011
29	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2011
18	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2011
51	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2011
18	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2011
79	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2011
2	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2011
585	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2011
49	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2011
1	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2012
23	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2012
13	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2012
53	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2012
35	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2012
91	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2012
10	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2012
586	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2012
44	E Justice procedures offences	E20 Breaches of orders	3175	DANDENONG	2012
22	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2013
18	E Justice procedures offences	E10 Justice procedures	3175	DANDENONG	2013
