Incidents Recorded	Offence Division	Offence Subdivision	Postcode	Suburb/Town Name	Year ending December
3	E Justice procedures offences	E10 Justice procedures	3058	COBURG	2012
1	E Justice procedures offences	E10 Justice procedures	3058	COBURG	2012
4	E Justice procedures offences	E10 Justice procedures	3058	COBURG	2012
32	E Justice procedures offences	E20 Breaches of orders	3058	COBURG	2012
3	E Justice procedures offences	E20 Breaches of orders	3058	COBURG	2012
1	E Justice procedures offences	E20 Breaches of orders	3058	COBURG	2012
3	E Justice procedures offences	E10 Justice procedures	3058	COBURG	2013
2	E Justice procedures offences	E10 Justice procedures	3058	COBURG	2013
3	E Justice procedures offences	E10 Justice procedures	3058	COBURG	2013
8	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2008
39	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2008
1	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2008
17	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2008
31	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2008
21	A Crimes against the person	A50 Robbery	3058	COBURG	2008
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3058	COBURG	2008
3	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3058	COBURG	2008
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3058	COBURG	2008
5	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3058	COBURG	2008
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3058	COBURG	2008
2	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3058	COBURG	2008
7	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3058	COBURG	2008
10	A Crimes against the person	Other crimes against the person	3058	COBURG	2008
16	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2009
42	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2009
5	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2009
12	A Crimes against the person	A20 Assault and related offences	3058	COBURG	2009
