Incidents Recorded	Offence Division	Offence Subdivision	Postcode	Suburb/Town Name	Year ending December
10	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2016
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2016
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2016
15	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2016
24	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2016
13	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2016
4	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2016
22	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2016
60	A Crimes against the person	Other crimes against the person	3073	RESERVOIR	2016
71	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2017
68	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2017
3	B Property and deception offences	B10 Arson	3073	RESERVOIR	2008
485	B Property and deception offences	B20 Property damage	3073	RESERVOIR	2008
1	B Property and deception offences	B20 Property damage	3073	RESERVOIR	2008
14	B Property and deception offences	B30 Burglary/Break and enter	3073	RESERVOIR	2008
1	B Property and deception offences	B30 Burglary/Break and enter	3073	RESERVOIR	2008
394	B Property and deception offences	B30 Burglary/Break and enter	3073	RESERVOIR	2008
112	B Property and deception offences	B30 Burglary/Break and enter	3073	RESERVOIR	2008
2	B Property and deception offences	B30 Burglary/Break and enter	3073	RESERVOIR	2008
215	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
541	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
117	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
19	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
48	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
1	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
251	B Property and deception offences	B40 Theft	3073	RESERVOIR	2008
16	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2014
72	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2014
33	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2014
23	A Crimes against the person	A50 Robbery	3073	RESERVOIR	2014
4	A Crimes against the person	A50 Robbery	3073	RESERVOIR	2014
9	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2014
9	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2014
5	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2014
4	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2014
14	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2014
22	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2014
4	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2014
4	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2014
32	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2014
37	A Crimes against the person	Other crimes against the person	3073	RESERVOIR	2014
89	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2015
73	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2015
8	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2017
65	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2017
52	A Crimes against the person	A20 Assault and related offences	3073	RESERVOIR	2017
25	A Crimes against the person	A50 Robbery	3073	RESERVOIR	2017
6	A Crimes against the person	A50 Robbery	3073	RESERVOIR	2017
10	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2017
8	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2017
7	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2017
4	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2017
12	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2017
5	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3073	RESERVOIR	2017
7	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2017
5	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2017
14	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3073	RESERVOIR	2017
51	A Crimes against the person	Other crimes against the person	3073	RESERVOIR	2017
37	B Property and deception offences	B10 Arson	3073	RESERVOIR	2008
1	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2012
1	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2012
1	F Other offences	F90 Miscellaneous offences	3073	RESERVOIR	2012
1	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2013
1	F Other offences	F30 Other government regulatory offences	3073	RESERVOIR	2013
2	F Other offences	F90 Miscellaneous offences	3073	RESERVOIR	2013
3	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2014
1	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2014
1	F Other offences	F30 Other government regulatory offences	3073	RESERVOIR	2014
1	F Other offences	F10 Regulatory driving offences	3073	RESERVOIR	2015
1	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2015
3	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2015
1	F Other offences	F30 Other government regulatory offences	3073	RESERVOIR	2015
4	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2016
2	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2016
1	F Other offences	F30 Other government regulatory offences	3073	RESERVOIR	2016
1	F Other offences	F90 Miscellaneous offences	3073	RESERVOIR	2016
2	F Other offences	F20 Transport regulation offences	3073	RESERVOIR	2017
1	F Other offences	F90 Miscellaneous offences	3073	RESERVOIR	2017
