Incidents Recorded	Offence Division	Offence Subdivision	Postcode	Suburb/Town Name	Year ending December
12	B Property and deception offences	B40 Theft	3128	BOX HILL	2011
9	B Property and deception offences	B40 Theft	3128	BOX HILL	2011
186	B Property and deception offences	B40 Theft	3128	BOX HILL	2011
3	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2013
1	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2013
74	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2013
29	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2013
1	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2013
32	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
110	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
179	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
10	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
21	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
3	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
176	B Property and deception offences	B40 Theft	3128	BOX HILL	2013
106	B Property and deception offences	B40 Theft	3128	BOX HILL	2014
11	B Property and deception offences	B40 Theft	3128	BOX HILL	2014
15	B Property and deception offences	B40 Theft	3128	BOX HILL	2014
179	B Property and deception offences	B40 Theft	3128	BOX HILL	2014
3	B Property and deception offences	B50 Deception	3128	BOX HILL	2014
52	B Property and deception offences	B50 Deception	3128	BOX HILL	2014
3	B Property and deception offences	B50 Deception	3128	BOX HILL	2014
6	B Property and deception offences	B10 Arson	3128	BOX HILL	2015
78	B Property and deception offences	B20 Property damage	3128	BOX HILL	2015
3	B Property and deception offences	B20 Property damage	3128	BOX HILL	2015
5	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2015
67	B Property and deception offences	B50 Deception	3128	BOX HILL	2015
1	B Property and deception offences	B50 Deception	3128	BOX HILL	2015
1	B Property and deception offences	B50 Deception	3128	BOX HILL	2015
1	B Property and deception offences	B10 Arson	3128	BOX HILL	2016
100	B Property and deception offences	B20 Property damage	3128	BOX HILL	2016
6	B Property and deception offences	B20 Property damage	3128	BOX HILL	2016
1	B Property and deception offences	B20 Property damage	3128	BOX HILL	2016
3	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2016
1	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2016
78	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2016
33	B Property and deception offences	B30 Burglary/Break and enter	3128	BOX HILL	2016
32	B Property and deception offences	B40 Theft	3128	BOX HILL	2016
4	B Property and deception offences	B50 Deception	3128	BOX HILL	2017
96	B Property and deception offences	B50 Deception	3128	BOX HILL	2017
3	B Property and deception offences	B50 Deception	3128	BOX HILL	2017
1	B Property and deception offences	B50 Deception	3128	BOX HILL	2017
4	C Drug offences	C10 Drug dealing and trafficking	3128	BOX HILL	2008
3	C Drug offences	C30 Drug use and possession	3128	BOX HILL	2008
11	C Drug offences	C30 Drug use and possession	3128	BOX HILL	2008
3	C Drug offences	C10 Drug dealing and trafficking	3128	BOX HILL	2009
1	C Drug offences	C30 Drug use and possession	3128	BOX HILL	2009
20	C Drug offences	C30 Drug use and possession	3128	BOX HILL	2009
2	C Drug offences	C10 Drug dealing and trafficking	3128	BOX HILL	2010
1	C Drug offences	C30 Drug use and possession	3128	BOX HILL	2010
12	C Drug offences	C30 Drug use and possession	3128	BOX HILL	2010
2	C Drug offences	C10 Drug dealing and trafficking	3128	BOX HILL	2011
6	D Public order and security offences	D30 Public nuisance offences	3128	BOX HILL	2013
1	D Public order and security offences	D10 Weapons and explosives offences	3128	BOX HILL	2014
18	D Public order and security offences	D10 Weapons and explosives offences	3128	BOX HILL	2014
26	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2014
12	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2014
4	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2014
2	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2014
1	D Public order and security offences	D30 Public nuisance offences	3128	BOX HILL	2014
2	D Public order and security offences	D30 Public nuisance offences	3128	BOX HILL	2014
1	D Public order and security offences	D30 Public nuisance offences	3128	BOX HILL	2014
1	D Public order and security offences	D10 Weapons and explosives offences	3128	BOX HILL	2015
16	D Public order and security offences	D10 Weapons and explosives offences	3128	BOX HILL	2015
1	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2015
32	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2015
8	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2015
1	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2015
2	D Public order and security offences	D20 Disorderly and offensive conduct	3128	BOX HILL	2015
2	D Public order and security offences	D30 Public nuisance offences	3128	BOX HILL	2015
1	D Public order and security offences	D30 Public nuisance offences	3128	BOX HILL	2015
3	F Other offences	F20 Transport regulation offences	3128	BOX HILL	2010
5	F Other offences	F30 Other government regulatory offences	3128	BOX HILL	2010
4	F Other offences	F30 Other government regulatory offences	3128	BOX HILL	2011
1	F Other offences	F90 Miscellaneous offences	3128	BOX HILL	2011
3	F Other offences	F20 Transport regulation offences	3128	BOX HILL	2012
1	F Other offences	F90 Miscellaneous offences	3128	BOX HILL	2012
3	F Other offences	F20 Transport regulation offences	3128	BOX HILL	2013
3	F Other offences	F30 Other government regulatory offences	3128	BOX HILL	2013
1	F Other offences	F30 Other government regulatory offences	3128	BOX HILL	2013
1	F Other offences	F20 Transport regulation offences	3128	BOX HILL	2014
1	F Other offences	F90 Miscellaneous offences	3128	BOX HILL	2014
1	F Other offences	F30 Other government regulatory offences	3128	BOX HILL	2015
1	F Other offences	F30 Other government regulatory offences	3128	BOX HILL	2015
1	F Other offences	F20 Transport regulation offences	3128	BOX HILL	2017
6	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2016
18	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2016
36	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2016
2	A Crimes against the person	A50 Robbery	3128	BOX HILL	2016
1	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3128	BOX HILL	2016
4	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3128	BOX HILL	2016
6	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3128	BOX HILL	2016
2	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3128	BOX HILL	2016
7	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3128	BOX HILL	2016
39	A Crimes against the person	Other crimes against the person	3128	BOX HILL	2016
10	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2017
34	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2017
8	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2008
36	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2008
9	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2008
4	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2008
29	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2008
18	A Crimes against the person	A50 Robbery	3128	BOX HILL	2008
2	A Crimes against the person	A50 Robbery	3128	BOX HILL	2008
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3128	BOX HILL	2008
2	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3128	BOX HILL	2008
7	A Crimes against the person	A70 Stalking, harassment and threatening behaviour	3128	BOX HILL	2008
1	A Crimes against the person	A80 Dangerous and negligent acts endangering people	3128	BOX HILL	2008
17	A Crimes against the person	Other crimes against the person	3128	BOX HILL	2008
7	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2009
43	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2009
19	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2009
5	A Crimes against the person	A20 Assault and related offences	3128	BOX HILL	2009
