Incidents Recorded	Offence Division	Offence Subdivision	Postcode	Suburb/Town Name	Year ending December
68	B Property and deception offences	B20 Property damage	3060	FAWKNER	2011
5	B Property and deception offences	B20 Property damage	3060	FAWKNER	2011
1	B Property and deception offences	B20 Property damage	3060	FAWKNER	2011
7	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2011
46	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2011
34	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2011
2	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2011
58	B Property and deception offences	B40 Theft	3060	FAWKNER	2011
217	B Property and deception offences	B40 Theft	3060	FAWKNER	2011
24	B Property and deception offences	B40 Theft	3060	FAWKNER	2011
3	B Property and deception offences	B40 Theft	3060	FAWKNER	2011
6	B Property and deception offences	B40 Theft	3060	FAWKNER	2011
121	B Property and deception offences	B40 Theft	3060	FAWKNER	2011
4	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2013
50	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2013
25	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2013
59	B Property and deception offences	B40 Theft	3060	FAWKNER	2013
106	B Property and deception offences	B40 Theft	3060	FAWKNER	2013
8	B Property and deception offences	B40 Theft	3060	FAWKNER	2013
9	B Property and deception offences	B40 Theft	3060	FAWKNER	2013
9	B Property and deception offences	B40 Theft	3060	FAWKNER	2013
142	B Property and deception offences	B40 Theft	3060	FAWKNER	2013
6	B Property and deception offences	B40 Theft	3060	FAWKNER	2014
5	B Property and deception offences	B40 Theft	3060	FAWKNER	2014
15	B Property and deception offences	B40 Theft	3060	FAWKNER	2014
54	B Property and deception offences	B40 Theft	3060	FAWKNER	2014
10	B Property and deception offences	B50 Deception	3060	FAWKNER	2014
52	B Property and deception offences	B50 Deception	3060	FAWKNER	2014
11	B Property and deception offences	B10 Arson	3060	FAWKNER	2015
80	B Property and deception offences	B20 Property damage	3060	FAWKNER	2015
3	B Property and deception offences	B20 Property damage	3060	FAWKNER	2015
1	B Property and deception offences	B20 Property damage	3060	FAWKNER	2015
7	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2015
37	B Property and deception offences	B50 Deception	3060	FAWKNER	2015
1	B Property and deception offences	B50 Deception	3060	FAWKNER	2015
15	B Property and deception offences	B10 Arson	3060	FAWKNER	2016
77	B Property and deception offences	B20 Property damage	3060	FAWKNER	2016
3	B Property and deception offences	B20 Property damage	3060	FAWKNER	2016
5	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2016
57	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2016
31	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2016
82	B Property and deception offences	B40 Theft	3060	FAWKNER	2016
171	B Property and deception offences	B40 Theft	3060	FAWKNER	2016
6	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2017
36	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2017
20	B Property and deception offences	B30 Burglary/Break and enter	3060	FAWKNER	2017
33	B Property and deception offences	B40 Theft	3060	FAWKNER	2017
153	B Property and deception offences	B40 Theft	3060	FAWKNER	2017
12	B Property and deception offences	B40 Theft	3060	FAWKNER	2017
6	B Property and deception offences	B40 Theft	3060	FAWKNER	2017
20	B Property and deception offences	B40 Theft	3060	FAWKNER	2017
85	B Property and deception offences	B40 Theft	3060	FAWKNER	2017
3	C Drug offences	C20 Cultivate or manufacture drugs	3060	FAWKNER	2015
2	C Drug offences	C30 Drug use and possession	3060	FAWKNER	2015
19	C Drug offences	C30 Drug use and possession	3060	FAWKNER	2015
5	C Drug offences	C10 Drug dealing and trafficking	3060	FAWKNER	2016
3	C Drug offences	C20 Cultivate or manufacture drugs	3060	FAWKNER	2016
1	C Drug offences	C30 Drug use and possession	3060	FAWKNER	2016
21	C Drug offences	C30 Drug use and possession	3060	FAWKNER	2016
6	C Drug offences	C10 Drug dealing and trafficking	3060	FAWKNER	2017
2	C Drug offences	C20 Cultivate or manufacture drugs	3060	FAWKNER	2017
25	C Drug offences	C30 Drug use and possession	3060	FAWKNER	2017
4	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2008
9	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2008
1	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2008
1	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2008
4	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2008
2	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2008
1	D Public order and security offences	D30 Public nuisance offences	3060	FAWKNER	2008
3	D Public order and security offences	D30 Public nuisance offences	3060	FAWKNER	2008
12	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2016
1	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2016
3	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2016
2	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2016
1	D Public order and security offences	D30 Public nuisance offences	3060	FAWKNER	2016
2	D Public order and security offences	D30 Public nuisance offences	3060	FAWKNER	2016
4	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2017
10	D Public order and security offences	D10 Weapons and explosives offences	3060	FAWKNER	2017
1	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2017
7	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2017
1	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2017
1	D Public order and security offences	D20 Disorderly and offensive conduct	3060	FAWKNER	2017
4	D Public order and security offences	D30 Public nuisance offences	3060	FAWKNER	2017
2	D Public order and security offences	D40 Public security offences	3060	FAWKNER	2017
4	E Justice procedures offences	E10 Justice procedures	3060	FAWKNER	2008
3	E Justice procedures offences	E10 Justice procedures	3060	FAWKNER	2008
1	E Justice procedures offences	E20 Breaches of orders	3060	FAWKNER	2008
10	E Justice procedures offences	E20 Breaches of orders	3060	FAWKNER	2008
